cell_id,threshold_left,threshold_right,left_closed,right_closed,case_id,group,family,allocated_images,blocked_image_count,decision,evidence,mean_lower,mean_upper,attained_lower,attained_upper
cell-0256,1356668621301651/2500000000000000,678902417421341/1250000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-11/64,-11/64,-11/64,-11/64
cell-0256,1356668621301651/2500000000000000,678902417421341/1250000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-119/64,97/64,-59/64,59/64
cell-0256,1356668621301651/2500000000000000,678902417421341/1250000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-15/64,-7/64,-13/64,-9/64
cell-0256,1356668621301651/2500000000000000,678902417421341/1250000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0256,1356668621301651/2500000000000000,678902417421341/1250000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-43/64,19/64,-13/64,1/64
cell-0256,1356668621301651/2500000000000000,678902417421341/1250000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0256,1356668621301651/2500000000000000,678902417421341/1250000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0257,678902417421341/1250000000000000,5442526340484619/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/16,-3/16,-3/16,-3/16
cell-0257,678902417421341/1250000000000000,5442526340484619/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-59/32,3/2,-29/32,29/32
cell-0257,678902417421341/1250000000000000,5442526340484619/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-1/4,-1/8,-7/32,-5/32
cell-0257,678902417421341/1250000000000000,5442526340484619/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0257,678902417421341/1250000000000000,5442526340484619/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-11/16,9/32,-7/32,0
cell-0257,678902417421341/1250000000000000,5442526340484619/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0257,678902417421341/1250000000000000,5442526340484619/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0258,5442526340484619/10000000000000000,5446969270706177/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-11/64,-11/64,-11/64,-11/64
cell-0258,5442526340484619/10000000000000000,5446969270706177/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-117/64,97/64,-57/64,59/64
cell-0258,5442526340484619/10000000000000000,5446969270706177/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-15/64,-7/64,-13/64,-9/64
cell-0258,5442526340484619/10000000000000000,5446969270706177/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0258,5442526340484619/10000000000000000,5446969270706177/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-43/64,19/64,-13/64,1/64
cell-0258,5442526340484619/10000000000000000,5446969270706177/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0258,5442526340484619/10000000000000000,5446969270706177/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0259,5446969270706177/10000000000000000,683460608124733/1250000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/16,-3/16,-3/16,-3/16
cell-0259,5446969270706177/10000000000000000,683460608124733/1250000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-59/32,3/2,-7/8,29/32
cell-0259,5446969270706177/10000000000000000,683460608124733/1250000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-1/4,-1/8,-7/32,-5/32
cell-0259,5446969270706177/10000000000000000,683460608124733/1250000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0259,5446969270706177/10000000000000000,683460608124733/1250000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-11/16,9/32,-7/32,0
cell-0259,5446969270706177/10000000000000000,683460608124733/1250000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0259,5446969270706177/10000000000000000,683460608124733/1250000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0260,683460608124733/1250000000000000,1368420273065567/2500000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-11/64,-11/64,-11/64,-11/64
cell-0260,683460608124733/1250000000000000,1368420273065567/2500000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-117/64,97/64,-57/64,59/64
cell-0260,683460608124733/1250000000000000,1368420273065567/2500000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-15/64,-7/64,-13/64,-9/64
cell-0260,683460608124733/1250000000000000,1368420273065567/2500000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0260,683460608124733/1250000000000000,1368420273065567/2500000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,opposite_worlds,-43/64,19/64,-13/64,1/64
cell-0260,683460608124733/1250000000000000,1368420273065567/2500000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0260,683460608124733/1250000000000000,1368420273065567/2500000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0261,1368420273065567/2500000000000000,2769027352333069/5000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/16,-3/16,-3/16,-3/16
cell-0261,1368420273065567/2500000000000000,2769027352333069/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-59/32,3/2,-7/8,29/32
cell-0261,1368420273065567/2500000000000000,2769027352333069/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-1/4,-1/8,-7/32,-5/32
cell-0261,1368420273065567/2500000000000000,2769027352333069/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0261,1368420273065567/2500000000000000,2769027352333069/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-11/16,9/32,-7/32,0
cell-0261,1368420273065567/2500000000000000,2769027352333069/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0261,1368420273065567/2500000000000000,2769027352333069/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0262,2769027352333069/5000000000000000,5549469590187073/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-13/64,-13/64,-13/64,-13/64
cell-0262,2769027352333069/5000000000000000,5549469590187073/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-119/64,95/64,-57/64,57/64
cell-0262,2769027352333069/5000000000000000,5549469590187073/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-17/64,-9/64,-15/64,-11/64
cell-0262,2769027352333069/5000000000000000,5549469590187073/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0262,2769027352333069/5000000000000000,5549469590187073/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-45/64,17/64,-15/64,-1/64
cell-0262,2769027352333069/5000000000000000,5549469590187073/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0262,2769027352333069/5000000000000000,5549469590187073/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0263,5549469590187073/10000000000000000,2775324583053589/5000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/16,-3/16,-3/16,-3/16
cell-0263,5549469590187073/10000000000000000,2775324583053589/5000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-59/32,3/2,-7/8,29/32
cell-0263,5549469590187073/10000000000000000,2775324583053589/5000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-1/4,-1/8,-7/32,-5/32
cell-0263,5549469590187073/10000000000000000,2775324583053589/5000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0263,5549469590187073/10000000000000000,2775324583053589/5000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-11/16,1/4,-7/32,0
cell-0263,5549469590187073/10000000000000000,2775324583053589/5000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0263,5549469590187073/10000000000000000,2775324583053589/5000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0264,2775324583053589/5000000000000000,1114668846130371/2000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-13/64,-13/64,-13/64,-13/64
cell-0264,2775324583053589/5000000000000000,1114668846130371/2000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-117/64,95/64,-57/64,57/64
cell-0264,2775324583053589/5000000000000000,1114668846130371/2000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-17/64,-9/64,-15/64,-11/64
cell-0264,2775324583053589/5000000000000000,1114668846130371/2000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0264,2775324583053589/5000000000000000,1114668846130371/2000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-45/64,15/64,-15/64,-1/64
cell-0264,2775324583053589/5000000000000000,1114668846130371/2000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0264,2775324583053589/5000000000000000,1114668846130371/2000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0265,1114668846130371/2000000000000000,5581982731819153/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-7/32,-7/32,-7/32,-7/32
cell-0265,1114668846130371/2000000000000000,5581982731819153/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-59/32,3/2,-29/32,29/32
cell-0265,1114668846130371/2000000000000000,5581982731819153/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-9/32,-5/32,-1/4,-3/16
cell-0265,1114668846130371/2000000000000000,5581982731819153/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0265,1114668846130371/2000000000000000,5581982731819153/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-23/32,7/32,-1/4,-1/32
cell-0265,1114668846130371/2000000000000000,5581982731819153/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0265,1114668846130371/2000000000000000,5581982731819153/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0266,5581982731819153/10000000000000000,5592556595802307/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-13/64,-13/64,-13/64,-13/64
cell-0266,5581982731819153/10000000000000000,5592556595802307/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-117/64,97/64,-57/64,59/64
cell-0266,5581982731819153/10000000000000000,5592556595802307/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-17/64,-9/64,-15/64,-11/64
cell-0266,5581982731819153/10000000000000000,5592556595802307/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0266,5581982731819153/10000000000000000,5592556595802307/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-45/64,15/64,-15/64,-1/64
cell-0266,5581982731819153/10000000000000000,5592556595802307/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0266,5581982731819153/10000000000000000,5592556595802307/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0267,5592556595802307/10000000000000000,5600090622901917/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-7/32,-7/32,-7/32,-7/32
cell-0267,5592556595802307/10000000000000000,5600090622901917/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-29/16,3/2,-29/32,29/32
cell-0267,5592556595802307/10000000000000000,5600090622901917/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-9/32,-5/32,-1/4,-3/16
cell-0267,5592556595802307/10000000000000000,5600090622901917/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0267,5592556595802307/10000000000000000,5600090622901917/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-23/32,7/32,-1/4,-1/32
cell-0267,5592556595802307/10000000000000000,5600090622901917/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0267,5592556595802307/10000000000000000,5600090622901917/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0268,5600090622901917/10000000000000000,5610771775245667/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-13/64,-13/64,-13/64,-13/64
cell-0268,5600090622901917/10000000000000000,5610771775245667/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-115/64,97/64,-57/64,59/64
cell-0268,5600090622901917/10000000000000000,5610771775245667/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-17/64,-9/64,-15/64,-11/64
cell-0268,5600090622901917/10000000000000000,5610771775245667/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0268,5600090622901917/10000000000000000,5610771775245667/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-45/64,15/64,-15/64,-1/64
cell-0268,5600090622901917/10000000000000000,5610771775245667/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
cell-0268,5600090622901917/10000000000000000,5610771775245667/10000000000000000,True,False,all-64,primary,union_partial,64,1,input_blocked,,,,,
cell-0269,5610771775245667/10000000000000000,5647768378257751/10000000000000000,True,False,all-64,primary,exact_projection,64,0,excluded,universal_bound,-3/16,-3/16,-3/16,-3/16
cell-0269,5610771775245667/10000000000000000,5647768378257751/10000000000000000,True,False,all-64,primary,one_edit_per_image,64,0,unresolved,opposite_worlds,-57/32,49/32,-7/8,15/16
cell-0269,5610771775245667/10000000000000000,5647768378257751/10000000000000000,True,False,all-64,primary,one_edit_global,64,0,excluded,universal_bound,-1/4,-1/8,-7/32,-5/32
cell-0269,5610771775245667/10000000000000000,5647768378257751/10000000000000000,True,False,all-64,primary,current_strict,64,25,input_blocked,,,,,
cell-0269,5610771775245667/10000000000000000,5647768378257751/10000000000000000,True,False,all-64,primary,current_partial,64,0,unresolved,bound_gap,-23/32,7/32,-7/32,-1/32
cell-0269,5610771775245667/10000000000000000,5647768378257751/10000000000000000,True,False,all-64,primary,union_strict,64,36,input_blocked,,,,,
