population,arm,order,probability,exact_stop,exact_decision,stat_stop,stat_decision,stat_reason,e_lower_at_stop,e_upper_at_stop,lower_ever_crossed,upper_ever_crossed
mixed_positive,weight,534102,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,534120,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,534201,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,534210,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,540123,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,weight,540132,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,weight,540213,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,weight,540231,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,weight,540312,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,weight,540321,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,weight,541023,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,weight,541032,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,weight,541203,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,541230,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,541302,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,541320,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,542013,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,weight,542031,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,weight,542103,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,542130,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,542301,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,542310,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,543012,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,weight,543021,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,weight,543102,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,543120,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,543201,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,weight,543210,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,012345,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,012354,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,012435,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,012453,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,012534,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,012543,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,013245,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,013254,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,013425,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,013452,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,013524,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,013542,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,014235,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,014253,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,014325,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,014352,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,014523,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,014532,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,015234,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,015243,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,015324,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,015342,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,015423,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,015432,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,021345,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,021354,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,021435,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,021453,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,021534,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,021543,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,023145,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,023154,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,023415,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,023451,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,023514,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,023541,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,024135,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,024153,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,024315,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,024351,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,024513,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,024531,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,025134,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,025143,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,025314,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,025341,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,025413,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,025431,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,031245,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,031254,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,031425,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,031452,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,031524,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,031542,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,032145,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,032154,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,032415,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,032451,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,032514,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,032541,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,034125,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,034152,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,034215,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,034251,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,034512,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,034521,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,035124,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,035142,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,035214,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,035241,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,035412,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,035421,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,041235,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,041253,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,041325,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,041352,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,041523,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,041532,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,042135,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,042153,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,042315,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,042351,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,042513,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,042531,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,043125,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,043152,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,043215,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,043251,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,043512,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,043521,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,045123,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,045132,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,045213,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,045231,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,045312,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,045321,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,051234,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,051243,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,051324,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,051342,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,051423,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,051432,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,052134,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,052143,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,052314,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,052341,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,052413,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,052431,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,053124,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,053142,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,053214,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,053241,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,053412,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,053421,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,054123,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,054132,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,054213,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,054231,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,054312,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,054321,1/720,5,supported,5,supported,logical,2,3/32,0,0
mixed_positive,proxy,102345,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,102354,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,102435,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,102453,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,102534,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,102543,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,103245,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,103254,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,103425,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,103452,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,103524,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,103542,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,104235,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,104253,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,104325,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,104352,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,104523,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,104532,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,105234,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,105243,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,105324,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,105342,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,105423,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,105432,1/720,5,supported,5,supported,logical,9/4,1/12,0,0
mixed_positive,proxy,120345,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,120354,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,120435,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,120453,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,120534,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,120543,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,123045,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,123054,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,123405,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,123450,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,123504,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,123540,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,124035,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,124053,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,124305,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,124350,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,124503,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,124530,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,125034,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,125043,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,125304,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,125340,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,125403,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,125430,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,130245,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,130254,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,130425,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,130452,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,130524,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,130542,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,132045,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,132054,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,132405,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,132450,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,132504,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,132540,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,134025,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,134052,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,134205,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,134250,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,134502,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,134520,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,135024,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,135042,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,135204,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,135240,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,135402,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,135420,1/720,4,supported,4,supported,logical,105/16,1/16,0,0
mixed_positive,proxy,140235,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,140253,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,140325,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,140352,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,140523,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,140532,1/720,5,supported,5,supported,logical,21/8,7/96,0,0
mixed_positive,proxy,142035,1/720,5,supported,5,supported,logical,105/16,1/16,0,0
